FC_AREA,DATE,HR,MEAN_TEMP,TEMP_SCRE,MEAN_WSPD,WSPD_SCRE,MEAN_SST,SST_SCRE,MEAN_WHT,WAVE_SCRE,MUL,MUL_SCRE,MEAN_CURR,CURR_SCRE,MEAN_SKY,SKY_SCRE,CARNIVAL_NUM,MEAN_RAIN,WARN_SEA,WARN_LAND,FINAL_SCRE,SCRE_CLASS
SW,20210710,PM,26.4,14.9,4.6,16.2,25.0,5.8,0.8,7.3,8.0,2.6,0.4,1.2,3.3,17.4,3,4.2,-,-,60.0,보통
SW,20210711,AM,25.1,17.1,3.4,18.3,24.5,6.0,1.0,6.1,9.0,2.6,0.3,2.2,4.0,7.5,3,11.5,-,-,20.0,매우나쁨
SW,20210711,PM,25.2,16.9,3.7,17.8,24.9,5.8,1.0,6.1,9.0,2.6,0.6,0.0,4.0,7.5,3,9.2,-,-,45.0,나쁨
SW,20210712,AM,24.9,17.4,3.8,17.6,24.7,5.9,0.6,8.5,10.0,2.6,0.4,1.2,3.3,17.4,3,0.0,-,-,76.6,매우좋음
SW,20210712,PM,25.2,16.9,3.4,18.3,24.9,5.8,0.6,8.5,10.0,2.6,0.6,0.0,3.0,17.4,3,0.0,-,-,75.5,매우좋음
SW,20210713,DY,25.4,16.6,3.2,18.7,25.3,5.6,0.8,7.3,11.0,2.6,0.5,0.1,3.0,17.4,3,0.0,-,-,74.3,좋음
SW,20210714,DY,25.0,17.3,2.6,19.7,26.0,5.3,0.7,7.9,12.0,4.2,0.4,1.2,3.0,17.4,3,0.0,-,-,79.0,매우좋음
SW,20210715,DY,25.8,15.9,3.7,17.8,26.5,5.0,0.4,7.8,13.0,4.2,0.5,0.1,3.0,17.4,3,0.0,-,-,74.2,좋음
SW,20210716,DY,27.7,12.6,4.9,15.7,26.8,4.9,0.8,7.3,14.0,4.2,0.4,1.2,3.0,17.4,3,0.0,-,-,69.3,좋음
NE,20210710,AM,25.7,15.2,4.6,15.4,25.8,7.6,0.1,9.4,8.0,3.0,0.2,2.6,2.5,16.0,3,1.4,-,-,60.0,보통
NE,20210710,PM,26.2,14.4,4.2,16.0,26.4,7.2,0.1,9.4,8.0,3.0,0.4,0.9,3.4,16.0,3,14.2,-,-,20.0,매우나쁨
NE,20210711,AM,26.0,14.7,5.0,14.7,25.6,7.7,0.2,9.4,9.0,3.0,0.2,2.6,3.8,6.9,3,4.8,-,-,60.0,보통
NE,20210711,PM,26.1,14.5,5.4,14.1,26.4,7.2,0.1,9.4,9.0,3.0,0.5,0.1,3.3,16.0,3,4.6,-,-,60.0,보통
NE,20210712,AM,25.7,15.2,3.5,17.2,26.2,7.3,0.1,9.4,10.0,3.0,0.2,2.6,1.8,22.9,3,0.0,-,-,83.6,매우좋음
NE,20210712,PM,25.7,15.2,3.7,16.8,27.0,6.8,0.1,9.4,10.0,3.0,0.5,0.1,2.9,16.0,3,0.0,-,-,73.3,좋음
NE,20210713,DY,25.2,16.0,3.4,17.3,27.5,6.4,0.3,9.4,11.0,3.0,0.4,0.9,3.0,16.0,3,0.0,-,-,75.0,좋음
NE,20210714,DY,24.8,16.7,4.3,15.9,26.7,7.0,0.3,9.4,12.0,4.7,0.4,0.9,3.0,16.0,3,0.0,-,-,76.6,매우좋음
NE,20210715,DY,24.5,17.2,5.8,13.4,25.4,7.9,0.1,9.4,13.0,4.7,0.4,0.9,3.0,16.0,3,0.0,-,-,75.5,매우좋음
NE,20210716,DY,24.8,16.7,5.4,14.1,24.9,8.2,0.6,10.3,14.0,4.7,0.4,0.9,3.0,16.0,3,0.0,-,-,76.9,매우좋음
SE,20210710,AM,27.6,12.6,6.0,13.6,25.3,5.7,0.7,6.9,8.0,2.7,0.2,3.4,3.2,18.4,3,2.4,-,-,60.0,보통
SE,20210710,PM,27.9,12.1,6.0,13.6,25.9,5.4,0.7,6.9,8.0,2.7,0.2,3.4,3.4,18.4,3,12.4,-,-,20.0,매우나쁨
SE,20210711,AM,27.7,12.4,6.0,13.6,24.7,6.0,1.0,5.3,9.0,2.7,0.2,3.4,3.9,7.9,3,9.0,-,-,45.0,나쁨
SE,20210711,PM,27.4,12.9,5.5,14.4,25.2,5.8,0.9,5.8,9.0,2.7,0.4,1.2,3.7,7.9,3,7.2,-,-,45.0,나쁨
SE,20210712,AM,27.0,13.6,5.1,15.1,24.6,6.0,0.6,7.4,10.0,2.7,0.2,3.4,2.4,18.4,3,0.0,-,-,72.6,좋음
SE,20210712,PM,27.0,13.6,5.0,15.3,25.1,5.8,0.6,7.4,10.0,2.7,0.4,1.2,3.0,18.4,3,0.0,-,-,70.4,좋음
SE,20210713,DY,26.7,14.1,4.9,15.5,25.1,5.8,0.7,6.9,11.0,2.7,0.2,3.4,3.0,18.4,3,0.0,-,-,72.8,좋음
SE,20210714,DY,25.7,15.8,3.8,17.3,25.5,5.6,0.6,7.4,12.0,4.4,0.2,3.4,3.0,18.4,3,0.0,-,-,78.3,매우좋음
SE,20210715,DY,25.9,15.5,3.5,17.8,26.0,5.4,0.4,6.7,13.0,4.4,0.2,3.4,3.0,18.4,3,0.0,-,-,77.6,매우좋음
SE,20210716,DY,27.2,13.2,3.7,17.5,26.7,5.0,0.9,5.8,14.0,4.4,0.2,3.4,3.0,18.4,3,0.0,-,-,73.7,좋음
