FC_AREA,DATE,HR,MEAN_TEMP,TEMP_SCRE,MEAN_WSPD,WSPD_SCRE,MEAN_SST,SST_SCRE,MEAN_WHT,WAVE_SCRE,MUL,MUL_SCRE,MEAN_CURR,CURR_SCRE,MEAN_SKY,SKY_SCRE,CARNIVAL_NUM,MEAN_RAIN,WARN_SEA,WARN_LAND,FINAL_SCRE,SCRE_CLASS
SW,20210831,DY,25.1,17.1,2.9,19.2,28.0,4.3,0.4,7.8,1.0,5.2,0.3,2.2,1.0,24.8,6,0.0,-,-,92.6,매우좋음
SW,20210901,DY,25.7,16.1,3.5,18.1,28.1,4.3,0.4,7.8,2.0,5.2,0.3,2.2,1.0,24.8,4,0.0,-,-,86.5,매우좋음
NE,20210826,AM,26.0,14.7,2.9,18.1,26.6,7.1,0.4,9.4,11.0,3.0,0.4,0.9,1.0,22.9,6,0.0,-,-,88.1,매우좋음
NE,20210826,PM,26.0,14.7,2.1,19.4,27.2,6.6,0.4,9.4,11.0,3.0,0.5,0.1,1.0,22.9,6,0.0,-,-,88.1,매우좋음
NE,20210827,AM,26.7,13.6,3.9,16.5,26.5,7.1,0.6,10.3,12.0,4.7,0.4,0.9,1.0,22.9,6,0.0,-,-,88.0,매우좋음
NE,20210827,PM,27.3,12.6,5.6,13.7,27.1,6.7,0.7,9.5,12.0,4.7,0.5,0.1,1.0,22.9,6,0.0,-,-,82.2,매우좋음
NE,20210828,AM,27.0,13.1,5.5,13.9,26.9,6.8,0.6,10.3,13.0,4.7,0.4,0.9,1.0,22.9,6,0.0,-,-,84.6,매우좋음
NE,20210828,PM,26.9,13.2,6.1,12.9,27.5,6.4,0.6,10.3,13.0,4.7,0.4,0.9,1.0,22.9,6,0.0,-,-,83.3,매우좋음
NE,20210829,DY,25.7,15.2,2.1,19.4,27.8,6.2,0.2,9.4,14.0,4.7,0.3,1.8,1.0,22.9,6,0.0,-,-,91.6,매우좋음
NE,20210830,DY,25.7,15.2,3.5,17.2,27.8,6.2,0.3,9.4,15.0,5.9,0.3,1.8,1.0,22.9,6,0.0,-,-,90.6,매우좋음
NE,20210831,DY,25.8,15.0,3.9,16.5,27.7,6.3,0.2,9.4,1.0,5.9,0.3,1.8,1.0,22.9,6,0.0,-,-,89.8,매우좋음
NE,20210901,DY,26.0,14.7,4.1,16.2,27.8,6.2,0.1,9.4,2.0,5.9,0.3,1.8,1.0,22.9,4,0.0,-,-,85.1,매우좋음
SE,20210826,AM,27.3,13.1,3.9,17.2,26.3,5.2,0.9,5.8,11.0,2.7,0.1,4.4,1.0,26.2,6,0.0,-,-,86.6,매우좋음
SE,20210826,PM,28.2,11.6,4.3,16.5,27.0,4.9,0.9,5.8,11.0,2.7,0.4,1.2,1.0,26.2,6,0.0,-,-,80.9,매우좋음
SE,20210827,AM,27.4,12.9,7.0,11.9,26.6,5.1,1.1,4.8,12.0,4.4,0.2,3.4,1.0,26.2,6,0.0,-,-,80.7,매우좋음
SE,20210827,PM,27.0,13.6,7.3,11.4,26.9,4.9,1.2,4.2,12.0,4.4,0.3,2.3,1.0,26.2,6,0.0,-,-,79.0,매우좋음
SE,20210828,AM,27.5,12.7,6.8,12.2,26.6,5.1,1.0,5.3,13.0,4.4,0.3,2.3,1.0,26.2,6,0.0,-,-,80.2,매우좋음
SE,20210828,PM,27.6,12.6,6.2,13.2,26.9,4.9,1.0,5.3,13.0,4.4,0.3,2.3,1.0,26.2,6,0.0,-,-,80.9,매우좋음
SE,20210829,DY,25.9,15.5,3.1,18.5,27.3,4.7,0.4,6.7,14.0,4.4,0.2,3.4,1.0,26.2,6,0.0,-,-,91.4,매우좋음
SE,20210830,DY,25.8,15.6,4.7,15.8,27.5,4.6,0.6,7.4,15.0,5.5,0.2,3.4,1.0,26.2,6,0.0,-,-,90.5,매우좋음
SE,20210831,DY,25.7,15.8,4.0,17.0,27.6,4.6,0.4,6.7,1.0,5.5,0.2,3.4,1.0,26.2,6,0.0,-,-,91.2,매우좋음
SE,20210901,DY,26.2,14.9,4.4,16.3,27.7,4.5,0.3,6.7,2.0,5.5,0.2,3.4,1.0,26.2,4,0.0,-,-,85.5,매우좋음
