FC_AREA,DATE,HR,MEAN_TEMP,TEMP_SCRE,MEAN_WSPD,WSPD_SCRE,MEAN_SST,SST_SCRE,MEAN_WHT,WAVE_SCRE,MUL,MUL_SCRE,MEAN_CURR,CURR_SCRE,MEAN_SKY,SKY_SCRE,CARNIVAL_NUM,MEAN_RAIN,WARN_SEA,WARN_LAND,FINAL_SCRE,SCRE_CLASS
NE,20210830,PM,26.0,14.7,2.7,18.5,28.0,6.1,0.1,9.4,15.0,5.9,0.2,2.6,2.4,16.0,6,0.0,-,-,85.2,매우좋음
NE,20210831,DY,25.7,15.2,2.8,18.3,28.2,6.0,0.1,9.4,1.0,5.9,0.3,1.8,3.8,6.9,6,0.0,-,-,75.5,매우좋음
NE,20210901,DY,26.0,14.7,3.6,17.0,27.8,6.2,0.3,9.4,2.0,5.9,0.3,1.8,4.0,6.9,4,0.0,-,-,69.9,좋음
NE,20210902,DY,27.2,12.7,5.6,13.7,27.8,6.2,0.6,10.3,3.0,5.9,0.4,0.9,4.0,6.9,4,0.0,-,-,64.6,보통
NE,20210903,DY,25.5,15.5,8.6,8.8,27.8,6.2,1.0,7.3,4.0,4.7,0.4,0.9,4.0,6.9,4,0.0,-,-,58.3,보통
SE,20210828,AM,27.6,12.6,5.3,14.8,26.2,5.3,0.5,7.9,13.0,4.4,0.3,2.3,3.3,18.4,6,0.5,-,HW,20.0,매우나쁨
SE,20210828,PM,27.5,12.7,4.2,16.6,26.8,5.0,0.4,6.7,13.0,4.4,0.3,2.3,3.1,18.4,6,0.4,-,HW·-,20.0,매우나쁨
SE,20210829,AM,26.9,13.8,5.7,14.1,26.5,5.1,0.2,6.7,14.0,4.4,0.3,2.3,3.3,18.4,6,0.0,-,-,76.8,매우좋음
SE,20210829,PM,27.0,13.6,5.6,14.3,27.0,4.9,0.2,6.7,14.0,4.4,0.3,2.3,2.6,18.4,6,0.0,-,-,76.6,매우좋음
SE,20210830,AM,26.7,14.1,3.0,18.7,26.8,5.0,0.2,6.7,15.0,5.5,0.3,2.3,1.4,26.2,6,0.0,-,-,90.5,매우좋음
SE,20210830,PM,26.5,14.4,3.1,18.5,27.3,4.7,0.2,6.7,15.0,5.5,0.2,3.4,2.1,18.4,6,0.0,-,-,83.6,매우좋음
SE,20210831,DY,26.0,15.3,3.3,18.2,27.6,4.6,0.3,6.7,1.0,5.5,0.2,3.4,3.8,7.9,6,0.0,-,-,73.6,좋음
SE,20210901,DY,26.0,15.3,5.0,15.3,27.8,4.5,0.5,7.9,2.0,5.5,0.2,3.4,4.0,7.9,4,0.0,-,-,67.8,좋음
SE,20210902,DY,26.6,14.3,6.6,12.6,27.4,4.7,0.7,6.9,3.0,5.5,0.3,2.3,4.0,7.9,4,0.0,-,-,62.2,보통
SE,20210903,DY,26.9,13.8,6.4,12.9,26.6,5.1,0.4,6.7,4.0,4.4,0.3,2.3,4.0,7.9,4,0.0,-,-,61.1,보통
